pop_1564,actifs_1564,actifs_occupes_1564,chomeurs_1564,code_insee
333.48807110741,286.534028135142,265.365776197786,21.1682519373559,01352
1122.36464199102,920.094421422156,870.995315609969,49.0991058121875,01353
9980.72990046547,7995.49983302649,7183.9599203763,811.539912650184,01354
293.859388432476,244.037781341233,229.095405777562,14.942375563671,01355
125.570247933884,104.347107438017,96.3884297520661,7.95867768595041,01356
331.809809534584,261.241689394868,232.039696756657,29.2019926382113,01357
233.0,167.0,159.0,8.0,01358
155.0,136.0,127.0,9.0,01359
1337.5567491333,1102.78212333083,1040.4415496498,62.3405736810213,01360
1197.00966720721,947.915738228321,901.759099139739,46.1566390885823,01361
528.0,418.0,395.0,23.0,01362
1159.43296650422,926.01015378563,838.870078634995,87.1400751506347,01363
428.161673586982,352.720864968647,323.410710361489,29.3101546071579,01364
679.0,548.0,509.0,39.0,01365
714.229780968234,601.439052557362,561.016520754109,40.4225318032526,01366
406.0,328.0,296.0,32.0,01367
518.27215695337,417.889350623956,398.064765427723,19.8245851962334,01368
560.618312530462,415.30938931879,390.102349726667,25.2070395921231,01369
1099.38674437931,914.071977148356,796.057660212786,118.014316935571,01370
881.729834711865,715.908539773414,667.37363410025,48.5349056731633,01371
267.0,209.0,190.0,19.0,01372
667.188086779975,528.130077983096,485.740597309826,42.3894806732697,01373
1205.0860320321,993.128756706401,942.582765919031,50.5459907873699,01374
487.395409493354,377.960151137971,358.135990024473,19.8241611134984,01375
2604.99098655582,2042.10477602449,1861.85851237838,180.246263646104,01376
1811.29098824988,1501.25386467451,1427.00847059995,74.245394074556,01378
467.894082810543,388.780868911219,362.018005937945,26.7628629732736,01379
336.39805894589,252.450919374935,231.863756507032,20.5871628679032,01380
571.303281913645,477.62832243782,458.398469748232,19.2298526895886,01381
216.0,181.0,170.0,11.0,01382
1018.29775880433,842.58615234815,785.677916997897,56.9082353502529,01383
1280.87062141327,971.253809983988,823.362802963122,147.891007020866,01384
551.0,446.0,428.0,18.0,01385
715.008312488651,557.321520826245,515.35522122598,41.966299600265,01386
158.83984375,132.53515625,127.4765625,5.05859375,01387
585.916546533936,462.712853519092,422.972538360111,39.7403151589807,01388
1164.17359242198,965.785763772071,900.692607936836,65.0931558352353,01389
775.572689659232,664.024494752202,616.078220110217,47.9462746419853,01390
160.773995698704,131.759656994021,126.052577560012,5.70707943400889,01391
443.810090176226,362.142956289677,345.025307343717,17.1176489459596,01392
383.0,307.0,289.0,18.0,01393
641.0,508.0,435.0,73.0,01396
643.938448668742,511.017215196601,453.536582127493,57.4806330691074,01397
917.0,766.0,732.0,34.0,01398
1738.0012227783,1461.70940518535,1332.432211074,129.27719411135,01399
82.2089552238807,59.8805970149255,55.8208955223881,4.05970149253732,01400
1430.43252803612,1127.80665770309,1031.67358872789,96.1330689752006,01401
397.530403424063,331.892510707772,298.01956470974,33.8729459980317,01402
817.052925895655,636.670283135122,568.121126097693,68.5491570374282,01403
77.0,62.0,53.0,9.0,01404
850.868481992838,678.229784250171,612.718911473587,65.5108727765844,01405
108.376963350785,89.5287958115183,85.7591623036649,3.7696335078534,01406
629.241764751661,510.963999792645,460.332676974571,50.6313228180749,01407
410.482686890477,320.982239108304,303.436376301031,17.5458628072729,01408
183.359512000697,161.543284549512,146.562247361537,14.9810371879759,01410
168.0,143.0,137.0,6.0,01411
385.994156219202,315.90595803572,297.721591766064,18.1843662696568,01412
277.267096881031,189.115444530698,174.615823159769,14.4996213709283,01415
616.32206731544,465.800623330305,398.370259320302,67.4303640100032,01416
771.511996813813,633.678578868773,608.774040552671,24.9045383161026,01418
4198.68769323937,3427.46776626978,3139.27285258892,288.194913680867,01419
920.834286232303,723.71535595125,632.694353047456,91.0210029037942,01420
454.967633649938,355.262927296519,328.679505373452,26.5834219230675,01421
838.241884070067,701.171508683898,663.074505533508,38.0970031503895,01422
787.696574749611,651.916290042643,626.530867070588,25.3854229720558,01423
1187.23780125199,966.810564773002,923.332428677868,43.4781360951337,01424
174.806473422498,146.006474907784,138.06153261455,7.94494229323368,01425
1567.32405466232,1255.91157696186,1164.13568382799,91.7758931338756,01426
4375.18411290465,3439.29349086841,3081.96457503363,357.328915834781,01427
82.1349206349207,64.4603174603175,63.4206349206349,1.03968253968254,01428
444.3692014015,367.879549822521,349.242155370263,18.6373944522581,01429
420.411769842979,343.199064054342,319.310559912203,23.8885041421386,01430
769.473939391055,635.731125137782,607.021237850186,28.7098872875964,01431
213.583107576754,183.044253596086,168.567841328497,14.4764122675891,01432
196.734697536084,162.333217019104,145.56505870716,16.7681583119435,01433
296.816939423341,266.373636130784,254.627928120128,11.7457080106556,01434
1443.97253087468,1158.80219367824,1040.79659680149,118.005596876752,01435
338.0,270.0,259.0,11.0,01436
119.551569506727,96.4125560538117,85.8071748878924,10.6053811659193,01437
57.5937500000002,53.5520833333335,48.5000000000002,5.05208333333335,01439
425.537373698595,351.863888686864,328.682842421106,23.1810462657578,01441
2963.92431994708,2380.32245327794,2221.96063105613,158.36182222181,01443
747.891657597431,591.256534413506,532.101546786376,59.1549876271299,01444
374.084008412305,299.418009683426,281.659879795973,17.7581298874526,01445
1031.25914357557,878.656818979368,842.165367765474,36.4914512138934,01446
738.841135935814,586.584578935026,540.425526277561,46.1590526574651,01447
251.795430555316,216.529867708338,201.192261074663,15.3376066336744,01448
473.0,367.0,345.0,22.0,01449
2353.0,1885.0,1777.0,108.0,01450
4183.15375395495,3196.39844732172,2964.14514903796,232.253298283767,01451
703.392669052398,543.091303683745,465.185656825477,77.9056468582678,01452
427.0,334.0,312.0,22.0,01453
722.866755657026,561.698983000572,518.283076020263,43.4159069803092,01454
32.0,29.0,27.0,2.0,01456
1865.0,1470.0,1347.0,123.0,01457
