id_fait,code_commune,libelle_commune,population,densite,est_rennes_metro,annee,periode,type_scrutin,tour,inscrits,tx_abstention,tx_participation,pct_drt,pct_gch,pct_ctr,pct_exg,pct_exd,med_niveau_vie,tx_pauvrete,gini,ratio_d9_d1,taux_delinq_mille,nb_assoc_pour_1000,target_bloc,target_bloc_num
3559,35193,Montreuil-le-Gast,,,t,2017,2010_2020,PRESIDENTIELLE,2,1415,19.08,80.92,0.00,0.00,77.70,0.00,22.30,,,,,,,CTR,2
3560,35193,Montreuil-le-Gast,,,t,2022,post_2020,PRESIDENTIELLE,1,1523,16.61,83.39,2.89,11.16,37.72,26.08,22.15,26530.00,,0.197,2.400,,24.41,CTR,2
3561,35193,Montreuil-le-Gast,,,t,2022,post_2020,PRESIDENTIELLE,2,1523,16.87,83.13,0.00,0.00,71.21,0.00,28.79,26530.00,,0.197,2.400,,24.41,CTR,2
3562,35194,Montreuil-sous-Pérouse,,,t,2002,avant_2010,PRESIDENTIELLE,2,807,12.02,87.98,92.64,0.00,0.00,0.00,7.36,,,,,,,DRT,0
3563,35194,Montreuil-sous-Pérouse,,,t,2007,avant_2010,PRESIDENTIELLE,1,833,8.16,91.84,34.88,17.24,32.36,6.23,5.57,,,,,,,DRT,0
3564,35194,Montreuil-sous-Pérouse,,,t,2012,2010_2020,PRESIDENTIELLE,1,885,12.99,87.01,29.05,27.45,20.95,9.95,11.14,,,,,,,DRT,0
3565,35194,Montreuil-sous-Pérouse,,,t,2017,2010_2020,PRESIDENTIELLE,1,871,14.58,85.42,21.54,6.50,30.35,21.27,20.05,,,,,,,CTR,2
3566,35194,Montreuil-sous-Pérouse,,,t,2017,2010_2020,PRESIDENTIELLE,2,871,19.86,80.14,0.00,0.00,77.80,0.00,22.20,,,,,,,CTR,2
3567,35194,Montreuil-sous-Pérouse,,,t,2022,post_2020,PRESIDENTIELLE,1,922,18.44,81.56,6.14,8.59,39.70,22.24,23.33,25420.00,,,,,36.50,CTR,2
3568,35194,Montreuil-sous-Pérouse,,,t,2022,post_2020,PRESIDENTIELLE,2,924,19.48,80.52,0.00,0.00,72.15,0.00,27.85,25420.00,,,,,36.50,CTR,2
3569,35195,Montreuil-sur-Ille,,,f,2002,avant_2010,PRESIDENTIELLE,2,1231,20.55,79.45,85.17,0.00,0.00,0.00,14.83,,,,,,,DRT,0
3570,35195,Montreuil-sur-Ille,,,f,2007,avant_2010,PRESIDENTIELLE,1,1372,13.34,86.66,21.45,32.26,22.55,11.91,8.68,,,,,,,GCH,1
3571,35195,Montreuil-sur-Ille,,,f,2012,2010_2020,PRESIDENTIELLE,1,1466,15.14,84.86,17.02,36.25,10.56,16.61,16.45,,,,,,,GCH,1
3572,35195,Montreuil-sur-Ille,,,f,2017,2010_2020,PRESIDENTIELLE,1,1579,15.52,84.48,11.99,9.98,24.83,29.70,23.36,,,,,,,EXG,3
3573,35195,Montreuil-sur-Ille,,,f,2017,2010_2020,PRESIDENTIELLE,2,1579,19.89,80.11,0.00,0.00,71.80,0.00,28.20,,,,,,,CTR,2
3574,35195,Montreuil-sur-Ille,,,f,2022,post_2020,PRESIDENTIELLE,1,1655,17.82,82.18,3.53,10.08,29.10,32.93,24.36,23020.00,,0.184,2.300,,23.15,EXG,3
3575,35195,Montreuil-sur-Ille,,,f,2022,post_2020,PRESIDENTIELLE,2,1656,17.81,82.19,0.00,0.00,67.82,0.00,32.18,23020.00,,0.184,2.300,,23.15,CTR,2
3576,35196,Mordelles,7658,257.00,f,2002,avant_2010,PRESIDENTIELLE,2,4476,15.46,84.54,90.61,0.00,0.00,0.00,9.39,,,,,,,DRT,0
3577,35196,Mordelles,7658,257.00,f,2007,avant_2010,PRESIDENTIELLE,1,5254,9.54,90.46,29.12,27.77,25.51,6.52,7.78,,,,,,,DRT,0
3578,35196,Mordelles,7658,257.00,f,2012,2010_2020,PRESIDENTIELLE,1,5625,13.67,86.33,26.02,33.96,11.99,11.32,13.50,,,,,,,GCH,1
3579,35196,Mordelles,7658,257.00,f,2017,2010_2020,PRESIDENTIELLE,1,5756,15.22,84.78,19.48,8.81,32.39,20.57,18.60,,,,,,,CTR,2
3580,35196,Mordelles,7658,257.00,f,2017,2010_2020,PRESIDENTIELLE,2,5756,19.86,80.14,0.00,0.00,79.11,0.00,20.89,,,,,,,CTR,2
3581,35196,Mordelles,7658,257.00,f,2022,post_2020,PRESIDENTIELLE,1,6039,20.73,79.27,4.48,9.73,39.82,23.93,22.04,23950.00,,0.226,2.600,,18.26,CTR,2
3582,35196,Mordelles,7658,257.00,f,2022,post_2020,PRESIDENTIELLE,2,6041,21.44,78.56,0.00,0.00,72.85,0.00,27.15,23950.00,,0.226,2.600,,18.26,CTR,2
3583,35197,Mouazé,,,t,2002,avant_2010,PRESIDENTIELLE,2,768,12.76,87.24,89.03,0.00,0.00,0.00,10.97,,,,,,,DRT,0
3584,35197,Mouazé,,,t,2007,avant_2010,PRESIDENTIELLE,1,776,10.18,89.82,20.70,28.57,27.55,9.33,9.62,,,,,,,GCH,1
3585,35197,Mouazé,,,t,2012,2010_2020,PRESIDENTIELLE,1,839,10.13,89.87,16.82,35.80,11.04,15.61,17.90,,,,,,,GCH,1
3586,35197,Mouazé,,,t,2017,2010_2020,PRESIDENTIELLE,1,1021,8.23,91.77,10.75,10.75,33.88,24.23,20.07,,,,,,,CTR,2
3587,35197,Mouazé,,,t,2017,2010_2020,PRESIDENTIELLE,2,1021,16.94,83.06,0.00,0.00,77.46,0.00,22.54,,,,,,,CTR,2
3588,35197,Mouazé,,,t,2022,post_2020,PRESIDENTIELLE,1,1117,12.26,87.74,3.53,10.60,34.62,26.92,24.32,25970.00,,,,,19.68,CTR,2
3589,35197,Mouazé,,,t,2022,post_2020,PRESIDENTIELLE,2,1118,13.60,86.40,0.00,0.00,69.94,0.00,30.06,25970.00,,,,,19.68,CTR,2
3590,35198,Moulins,,,f,2002,avant_2010,PRESIDENTIELLE,2,427,13.11,86.89,87.47,0.00,0.00,0.00,12.53,,,,,,,DRT,0
3591,35198,Moulins,,,f,2007,avant_2010,PRESIDENTIELLE,1,461,10.85,89.15,36.92,24.94,20.78,7.82,8.31,,,,,,,DRT,0
3592,35198,Moulins,,,f,2012,2010_2020,PRESIDENTIELLE,1,512,11.72,88.28,33.18,28.89,10.84,8.58,14.67,,,,,,,DRT,0
3593,35198,Moulins,,,f,2017,2010_2020,PRESIDENTIELLE,1,534,13.67,86.33,20.66,7.47,27.91,22.20,21.76,,,,,,,CTR,2
3594,35198,Moulins,,,f,2017,2010_2020,PRESIDENTIELLE,2,534,19.29,80.71,0.00,0.00,74.74,0.00,25.26,,,,,,,CTR,2
3595,35198,Moulins,,,f,2022,post_2020,PRESIDENTIELLE,1,514,19.26,80.74,4.42,8.85,39.56,26.29,20.88,23230.00,,,,,12.57,CTR,2
3596,35198,Moulins,,,f,2022,post_2020,PRESIDENTIELLE,2,514,18.87,81.13,0.00,0.00,70.67,0.00,29.33,23230.00,,,,,12.57,CTR,2
3597,35199,Moussé,,,f,2002,avant_2010,PRESIDENTIELLE,2,165,10.30,89.70,92.31,0.00,0.00,0.00,7.69,,,,,,,DRT,0
3598,35199,Moussé,,,f,2007,avant_2010,PRESIDENTIELLE,1,192,4.69,95.31,42.46,8.94,25.14,7.82,12.85,,,,,,,DRT,0
3599,35199,Moussé,,,f,2012,2010_2020,PRESIDENTIELLE,1,187,8.56,91.44,39.05,15.98,14.20,6.51,23.08,,,,,,,DRT,0
3600,35199,Moussé,,,f,2017,2010_2020,PRESIDENTIELLE,1,216,11.11,88.89,22.16,3.78,26.49,9.73,37.30,,,,,,,EXD,4
3601,35199,Moussé,,,f,2017,2010_2020,PRESIDENTIELLE,2,216,11.57,88.43,0.00,0.00,63.31,0.00,36.69,,,,,,,CTR,2
3602,35199,Moussé,,,f,2022,post_2020,PRESIDENTIELLE,1,250,18.80,81.20,3.59,3.59,37.95,13.85,41.03,22750.00,,,,,12.90,EXD,4
3603,35199,Moussé,,,f,2022,post_2020,PRESIDENTIELLE,2,250,16.80,83.20,0.00,0.00,55.05,0.00,44.95,22750.00,,,,,12.90,CTR,2
3604,35200,Moutiers,,,t,2002,avant_2010,PRESIDENTIELLE,2,575,17.22,82.78,93.22,0.00,0.00,0.00,6.78,,,,,,,DRT,0
3605,35200,Moutiers,,,t,2007,avant_2010,PRESIDENTIELLE,1,594,14.14,85.86,40.68,17.03,21.84,7.41,10.42,,,,,,,DRT,0
3606,35200,Moutiers,,,t,2012,2010_2020,PRESIDENTIELLE,1,616,13.15,86.85,38.80,16.02,15.64,9.46,19.50,,,,,,,DRT,0
3607,35200,Moutiers,,,t,2017,2010_2020,PRESIDENTIELLE,1,598,12.21,87.79,32.87,3.35,18.90,16.93,27.95,,,,,,,DRT,0
3608,35200,Moutiers,,,t,2017,2010_2020,PRESIDENTIELLE,2,598,16.22,83.78,0.00,0.00,71.16,0.00,28.84,,,,,,,CTR,2
3609,35200,Moutiers,,,t,2022,post_2020,PRESIDENTIELLE,1,621,17.71,82.29,7.24,3.62,45.88,13.48,29.78,22110.00,,,,,19.89,CTR,2
3610,35200,Moutiers,,,t,2022,post_2020,PRESIDENTIELLE,2,622,17.68,82.32,0.00,0.00,65.61,0.00,34.39,22110.00,,,,,19.89,CTR,2
3611,35201,Muel,,,f,2002,avant_2010,PRESIDENTIELLE,2,519,19.27,80.73,84.24,0.00,0.00,0.00,15.76,,,,,,,DRT,0
3612,35201,Muel,,,f,2007,avant_2010,PRESIDENTIELLE,1,579,13.64,86.36,31.29,20.04,22.09,7.57,14.52,,,,,,,DRT,0
3613,35201,Muel,,,f,2012,2010_2020,PRESIDENTIELLE,1,573,15.18,84.82,25.31,24.69,12.55,14.23,19.25,,,,,,,DRT,0
3614,35201,Muel,,,f,2017,2010_2020,PRESIDENTIELLE,1,627,13.88,86.12,15.05,6.86,22.67,21.14,34.29,,,,,,,EXD,4
3615,35201,Muel,,,f,2017,2010_2020,PRESIDENTIELLE,2,627,20.57,79.43,0.00,0.00,59.50,0.00,40.50,,,,,,,CTR,2
3616,35201,Muel,,,f,2022,post_2020,PRESIDENTIELLE,1,692,20.95,79.05,2.81,7.50,28.71,21.39,39.59,20950.00,,,,,16.45,EXD,4
3617,35201,Muel,,,f,2022,post_2020,PRESIDENTIELLE,2,692,23.41,76.59,0.00,0.00,52.73,0.00,47.27,20950.00,,,,,16.45,CTR,2
3618,35202,Noë-Blanche,,,f,2002,avant_2010,PRESIDENTIELLE,2,694,18.59,81.41,81.65,0.00,0.00,0.00,18.35,,,,,,,DRT,0
3619,35202,Noë-Blanche,,,f,2007,avant_2010,PRESIDENTIELLE,1,720,12.08,87.92,32.90,14.35,24.35,7.74,19.19,,,,,,,DRT,0
3620,35202,Noë-Blanche,,,f,2012,2010_2020,PRESIDENTIELLE,1,728,15.80,84.20,27.00,21.33,8.33,8.33,33.33,,,,,,,EXD,4
3621,35202,Noë-Blanche,,,f,2017,2010_2020,PRESIDENTIELLE,1,733,17.46,82.54,14.84,4.55,20.74,17.20,42.50,,,,,,,EXD,4
3622,35202,Noë-Blanche,,,f,2017,2010_2020,PRESIDENTIELLE,2,733,19.78,80.22,0.00,0.00,53.56,0.00,46.44,,,,,,,CTR,2
3623,35202,Noë-Blanche,,,f,2022,post_2020,PRESIDENTIELLE,1,761,22.73,77.27,2.79,5.93,31.24,17.98,42.06,22130.00,,,,,24.83,EXD,4
3624,35202,Noë-Blanche,,,f,2022,post_2020,PRESIDENTIELLE,2,761,21.55,78.45,0.00,0.00,50.27,0.00,49.73,22130.00,,,,,24.83,CTR,2
3625,35203,Nouaye,,,f,2002,avant_2010,PRESIDENTIELLE,2,180,9.44,90.56,88.05,0.00,0.00,0.00,11.95,,,,,,,DRT,0
3626,35203,Nouaye,,,f,2007,avant_2010,PRESIDENTIELLE,1,171,4.68,95.32,25.79,32.70,24.53,7.55,3.14,,,,,,,GCH,1
3627,35203,Nouaye,,,f,2012,2010_2020,PRESIDENTIELLE,1,231,11.69,88.31,23.38,32.34,9.95,15.42,12.44,,,,,,,GCH,1
3628,35203,Nouaye,,,f,2017,2010_2020,PRESIDENTIELLE,1,252,10.71,89.29,13.70,10.96,32.88,24.20,18.26,,,,,,,CTR,2
3629,35203,Nouaye,,,f,2017,2010_2020,PRESIDENTIELLE,2,252,11.90,88.10,0.00,0.00,77.78,0.00,22.22,,,,,,,CTR,2
3630,35203,Nouaye,,,f,2022,post_2020,PRESIDENTIELLE,1,248,8.87,91.13,3.18,11.36,40.91,21.36,23.18,25970.00,,,,,25.21,CTR,2
3631,35203,Nouaye,,,f,2022,post_2020,PRESIDENTIELLE,2,249,11.24,88.76,0.00,0.00,70.83,0.00,29.17,25970.00,,,,,25.21,CTR,2
3632,35204,Nouvoitou,3554,188.00,f,2002,avant_2010,PRESIDENTIELLE,2,1883,13.38,86.62,91.44,0.00,0.00,0.00,8.56,,,,,,,DRT,0
3633,35204,Nouvoitou,3554,188.00,f,2007,avant_2010,PRESIDENTIELLE,1,2158,9.68,90.32,26.61,28.17,28.38,5.56,8.21,,,,,,,CTR,2
3634,35204,Nouvoitou,3554,188.00,f,2012,2010_2020,PRESIDENTIELLE,1,2189,14.25,85.75,23.73,32.77,12.62,12.89,14.08,,,,,,,GCH,1
3635,35204,Nouvoitou,3554,188.00,f,2017,2010_2020,PRESIDENTIELLE,1,2395,14.78,85.22,13.84,10.24,32.13,24.54,19.09,,,,,,,CTR,2
3636,35204,Nouvoitou,3554,188.00,f,2017,2010_2020,PRESIDENTIELLE,2,2395,19.79,80.21,0.00,0.00,79.71,0.00,20.29,,,,,,,CTR,2
3694,35214,Parcé,,,f,2022,post_2020,PRESIDENTIELLE,2,459,21.79,78.21,0.00,0.00,55.86,0.00,44.14,22260.00,,,,,33.74,CTR,2
3637,35204,Nouvoitou,3554,188.00,f,2022,post_2020,PRESIDENTIELLE,1,2764,19.65,80.35,3.71,10.71,37.00,29.49,19.09,25160.00,,0.217,2.400,,27.60,CTR,2
3638,35204,Nouvoitou,3554,188.00,f,2022,post_2020,PRESIDENTIELLE,2,2764,20.73,79.27,0.00,0.00,73.95,0.00,26.05,25160.00,,0.217,2.400,,27.60,CTR,2
3639,35205,Noyal-sous-Bazouges,,,f,2002,avant_2010,PRESIDENTIELLE,2,267,12.36,87.64,88.74,0.00,0.00,0.00,11.26,,,,,,,DRT,0
3640,35205,Noyal-sous-Bazouges,,,f,2007,avant_2010,PRESIDENTIELLE,1,290,11.03,88.97,41.57,24.31,14.51,5.88,12.94,,,,,,,DRT,0
3641,35205,Noyal-sous-Bazouges,,,f,2012,2010_2020,PRESIDENTIELLE,1,297,11.11,88.89,33.59,23.44,10.16,11.33,18.75,,,,,,,DRT,0
3642,35205,Noyal-sous-Bazouges,,,f,2017,2010_2020,PRESIDENTIELLE,1,286,15.03,84.97,18.67,9.13,20.75,14.11,37.34,,,,,,,EXD,4
3643,35205,Noyal-sous-Bazouges,,,f,2017,2010_2020,PRESIDENTIELLE,2,286,17.48,82.52,0.00,0.00,52.38,0.00,47.62,,,,,,,CTR,2
3644,35205,Noyal-sous-Bazouges,,,f,2022,post_2020,PRESIDENTIELLE,1,312,17.63,82.37,3.54,4.72,31.10,19.69,40.94,22080.00,,,,,23.56,EXD,4
3645,35205,Noyal-sous-Bazouges,,,f,2022,post_2020,PRESIDENTIELLE,2,313,16.61,83.39,0.00,0.00,47.16,0.00,52.84,22080.00,,,,,23.56,EXD,4
3646,35206,Noyal-Châtillon-sur-Seiche,7631,288.00,t,2002,avant_2010,PRESIDENTIELLE,2,4041,13.19,86.81,90.91,0.00,0.00,0.00,9.09,,,,,,,DRT,0
3647,35206,Noyal-Châtillon-sur-Seiche,7631,288.00,t,2007,avant_2010,PRESIDENTIELLE,1,4289,9.84,90.16,25.31,33.00,25.67,6.32,6.81,,,,,,,GCH,1
3648,35206,Noyal-Châtillon-sur-Seiche,7631,288.00,t,2012,2010_2020,PRESIDENTIELLE,1,4741,12.97,87.03,22.35,36.62,12.11,12.52,12.84,,,,,,,GCH,1
3649,35206,Noyal-Châtillon-sur-Seiche,7631,288.00,t,2017,2010_2020,PRESIDENTIELLE,1,4931,13.59,86.41,16.51,10.31,33.92,22.68,16.34,,,,,,,CTR,2
3650,35206,Noyal-Châtillon-sur-Seiche,7631,288.00,t,2017,2010_2020,PRESIDENTIELLE,2,4931,18.33,81.67,0.00,0.00,82.18,0.00,17.82,,,,,,,CTR,2
3651,35206,Noyal-Châtillon-sur-Seiche,7631,288.00,t,2022,post_2020,PRESIDENTIELLE,1,5026,16.59,83.41,3.96,10.85,37.14,26.41,21.64,24960.00,,0.234,2.800,,18.76,CTR,2
3652,35206,Noyal-Châtillon-sur-Seiche,7631,288.00,t,2022,post_2020,PRESIDENTIELLE,2,5026,17.71,82.29,0.00,0.00,74.91,0.00,25.09,24960.00,,0.234,2.800,,18.76,CTR,2
3653,35207,Noyal-sur-Vilaine,,,f,2002,avant_2010,PRESIDENTIELLE,2,3544,13.94,86.06,91.92,0.00,0.00,0.00,8.08,,,,,,,DRT,0
3654,35207,Noyal-sur-Vilaine,,,f,2007,avant_2010,PRESIDENTIELLE,1,3720,8.82,91.18,28.81,28.72,25.76,6.81,6.39,,,,,,,DRT,0
3655,35207,Noyal-sur-Vilaine,,,f,2012,2010_2020,PRESIDENTIELLE,1,3964,10.44,89.56,26.12,34.19,13.51,10.16,12.27,,,,,,,GCH,1
3656,35207,Noyal-sur-Vilaine,,,f,2017,2010_2020,PRESIDENTIELLE,1,4489,11.52,88.48,18.57,9.56,35.78,19.99,15.94,,,,,,,CTR,2
3657,35207,Noyal-sur-Vilaine,,,f,2017,2010_2020,PRESIDENTIELLE,2,4488,16.71,83.29,0.00,0.00,83.84,0.00,16.16,,,,,,,CTR,2
3658,35207,Noyal-sur-Vilaine,,,f,2022,post_2020,PRESIDENTIELLE,1,4619,17.99,82.01,3.79,10.76,41.30,24.02,20.12,26350.00,,0.235,2.400,,23.04,CTR,2
3659,35207,Noyal-sur-Vilaine,,,f,2022,post_2020,PRESIDENTIELLE,2,4622,18.63,81.37,0.00,0.00,77.26,0.00,22.74,26350.00,,0.235,2.400,,23.04,CTR,2
3660,35208,Orgères,5471,335.00,f,2002,avant_2010,PRESIDENTIELLE,2,2274,11.65,88.35,90.78,0.00,0.00,0.00,9.22,,,,,,,DRT,0
3661,35208,Orgères,5471,335.00,f,2007,avant_2010,PRESIDENTIELLE,1,2527,9.26,90.74,26.64,28.81,25.22,8.07,8.11,,,,,,,GCH,1
3662,35208,Orgères,5471,335.00,f,2012,2010_2020,PRESIDENTIELLE,1,2729,10.22,89.78,24.04,34.39,11.77,10.18,15.32,,,,,,,GCH,1
3663,35208,Orgères,5471,335.00,f,2017,2010_2020,PRESIDENTIELLE,1,3157,11.50,88.50,14.91,8.32,35.63,21.90,18.92,,,,,,,CTR,2
3664,35208,Orgères,5471,335.00,f,2017,2010_2020,PRESIDENTIELLE,2,3157,17.29,82.71,0.00,0.00,80.70,0.00,19.30,,,,,,,CTR,2
3665,35208,Orgères,5471,335.00,f,2022,post_2020,PRESIDENTIELLE,1,3756,17.20,82.80,4.62,9.97,37.58,26.92,20.90,24350.00,,0.219,2.700,,19.46,CTR,2
3666,35208,Orgères,5471,335.00,f,2022,post_2020,PRESIDENTIELLE,2,3756,19.25,80.75,0.00,0.00,73.74,0.00,26.26,24350.00,,0.219,2.700,,19.46,CTR,2
3667,35210,Pacé,11918,341.00,f,2002,avant_2010,PRESIDENTIELLE,2,5752,12.81,87.19,93.72,0.00,0.00,0.00,6.28,,,,,,,DRT,0
3668,35210,Pacé,11918,341.00,f,2007,avant_2010,PRESIDENTIELLE,1,6258,7.78,92.22,31.57,27.35,27.73,5.35,5.11,,,,,,,DRT,0
3669,35210,Pacé,11918,341.00,f,2012,2010_2020,PRESIDENTIELLE,1,7355,10.14,89.86,30.67,31.92,14.94,10.06,8.49,,,,,,,GCH,1
3670,35210,Pacé,11918,341.00,f,2017,2010_2020,PRESIDENTIELLE,1,8314,10.81,89.19,22.21,7.82,41.14,17.20,11.49,,,,,,,CTR,2
3671,35210,Pacé,11918,341.00,f,2017,2010_2020,PRESIDENTIELLE,2,8316,15.72,84.28,0.00,0.00,88.21,0.00,11.79,,,,,,,CTR,2
3672,35210,Pacé,11918,341.00,f,2022,post_2020,PRESIDENTIELLE,1,8650,17.50,82.50,5.08,11.17,46.09,21.26,16.40,28450.00,,0.289,3.400,,18.20,CTR,2
3673,35210,Pacé,11918,341.00,f,2022,post_2020,PRESIDENTIELLE,2,8650,17.65,82.35,0.00,0.00,82.44,0.00,17.56,28450.00,,0.289,3.400,,18.20,CTR,2
3674,35211,Paimpont,,,f,2002,avant_2010,PRESIDENTIELLE,2,1198,15.94,84.06,85.84,0.00,0.00,0.00,14.16,,,,,,,DRT,0
3675,35211,Paimpont,,,f,2007,avant_2010,PRESIDENTIELLE,1,1270,11.97,88.03,26.24,31.58,18.64,8.78,11.13,,,,,,,GCH,1
3676,35211,Paimpont,,,f,2012,2010_2020,PRESIDENTIELLE,1,1231,12.84,87.16,23.11,31.06,9.09,14.39,16.76,,,,,,,GCH,1
3677,35211,Paimpont,,,f,2017,2010_2020,PRESIDENTIELLE,1,1331,14.88,85.12,16.86,9.33,20.90,28.52,24.22,,,,,,,EXG,3
3678,35211,Paimpont,,,f,2017,2010_2020,PRESIDENTIELLE,2,1332,22.82,77.18,0.00,0.00,67.96,0.00,32.04,,,,,,,CTR,2
3679,35211,Paimpont,,,f,2022,post_2020,PRESIDENTIELLE,1,1428,19.26,80.74,3.61,8.63,27.05,32.78,27.93,23440.00,,,,,64.12,EXG,3
3680,35211,Paimpont,,,f,2022,post_2020,PRESIDENTIELLE,2,1428,22.13,77.87,0.00,0.00,60.23,0.00,39.77,23440.00,,,,,64.12,CTR,2
3681,35212,Pancé,,,f,2002,avant_2010,PRESIDENTIELLE,2,734,15.40,84.60,89.98,0.00,0.00,0.00,10.02,,,,,,,DRT,0
3682,35212,Pancé,,,f,2007,avant_2010,PRESIDENTIELLE,1,795,10.06,89.94,32.62,22.65,24.36,5.84,10.97,,,,,,,DRT,0
3683,35212,Pancé,,,f,2012,2010_2020,PRESIDENTIELLE,1,821,9.62,90.38,28.20,24.90,13.20,12.65,17.33,,,,,,,DRT,0
3684,35212,Pancé,,,f,2017,2010_2020,PRESIDENTIELLE,1,843,14.47,85.53,19.24,7.16,27.67,23.74,21.77,,,,,,,CTR,2
3685,35212,Pancé,,,f,2017,2010_2020,PRESIDENTIELLE,2,843,18.74,81.26,0.00,0.00,77.85,0.00,22.15,,,,,,,CTR,2
3686,35212,Pancé,,,f,2022,post_2020,PRESIDENTIELLE,1,870,20.00,80.00,3.80,8.77,39.04,26.46,21.93,24220.00,,,,,24.77,CTR,2
3687,35212,Pancé,,,f,2022,post_2020,PRESIDENTIELLE,2,871,21.13,78.87,0.00,0.00,68.70,0.00,31.30,24220.00,,,,,24.77,CTR,2
3688,35214,Parcé,,,f,2002,avant_2010,PRESIDENTIELLE,2,465,10.97,89.03,89.90,0.00,0.00,0.00,10.10,,,,,,,DRT,0
3689,35214,Parcé,,,f,2007,avant_2010,PRESIDENTIELLE,1,489,10.02,89.98,44.52,13.29,18.88,6.99,13.75,,,,,,,DRT,0
3690,35214,Parcé,,,f,2012,2010_2020,PRESIDENTIELLE,1,470,13.40,86.60,42.46,15.35,14.07,8.44,18.16,,,,,,,DRT,0
3691,35214,Parcé,,,f,2017,2010_2020,PRESIDENTIELLE,1,483,14.49,85.51,27.50,3.50,22.75,14.75,31.25,,,,,,,EXD,4
3692,35214,Parcé,,,f,2017,2010_2020,PRESIDENTIELLE,2,483,19.25,80.75,0.00,0.00,58.45,0.00,41.55,,,,,,,CTR,2
3693,35214,Parcé,,,f,2022,post_2020,PRESIDENTIELLE,1,459,19.17,80.83,4.76,4.48,42.58,12.61,35.57,22260.00,,,,,33.74,CTR,2
3695,35215,Parigné,,,f,2002,avant_2010,PRESIDENTIELLE,2,825,12.00,88.00,88.80,0.00,0.00,0.00,11.20,,,,,,,DRT,0
3696,35215,Parigné,,,f,2007,avant_2010,PRESIDENTIELLE,1,891,9.99,90.01,35.37,15.14,27.99,7.00,11.07,,,,,,,DRT,0
3697,35215,Parigné,,,f,2012,2010_2020,PRESIDENTIELLE,1,929,10.87,89.13,31.23,20.49,17.28,10.74,16.54,,,,,,,DRT,0
3698,35215,Parigné,,,f,2017,2010_2020,PRESIDENTIELLE,1,942,13.69,86.31,21.50,5.98,27.48,16.03,28.63,,,,,,,EXD,4
3699,35215,Parigné,,,f,2017,2010_2020,PRESIDENTIELLE,2,942,17.62,82.38,0.00,0.00,68.03,0.00,31.97,,,,,,,CTR,2
3700,35215,Parigné,,,f,2022,post_2020,PRESIDENTIELLE,1,967,19.03,80.97,4.73,4.86,44.68,15.11,30.62,21780.00,,,,,25.37,CTR,2
3701,35215,Parigné,,,f,2022,post_2020,PRESIDENTIELLE,2,967,19.03,80.97,0.00,0.00,62.18,0.00,37.82,21780.00,,,,,25.37,CTR,2
3702,35216,Parthenay-de-Bretagne,1793,374.00,f,2002,avant_2010,PRESIDENTIELLE,2,491,9.98,90.02,93.16,0.00,0.00,0.00,6.84,,,,,,,DRT,0
3703,35216,Parthenay-de-Bretagne,1793,374.00,f,2007,avant_2010,PRESIDENTIELLE,1,770,6.10,93.90,24.65,32.07,25.07,6.72,6.72,,,,,,,GCH,1
3704,35216,Parthenay-de-Bretagne,1793,374.00,f,2012,2010_2020,PRESIDENTIELLE,1,938,13.11,86.89,20.43,35.46,13.53,12.03,14.79,,,,,,,GCH,1
3705,35216,Parthenay-de-Bretagne,1793,374.00,f,2017,2010_2020,PRESIDENTIELLE,1,1063,11.29,88.71,13.65,10.04,30.57,26.20,19.32,,,,,,,CTR,2
3706,35216,Parthenay-de-Bretagne,1793,374.00,f,2017,2010_2020,PRESIDENTIELLE,2,1063,16.75,83.25,0.00,0.00,81.61,0.00,18.39,,,,,,,CTR,2
3707,35216,Parthenay-de-Bretagne,1793,374.00,f,2022,post_2020,PRESIDENTIELLE,1,1230,19.27,80.73,1.75,12.05,37.18,28.12,20.91,24750.00,,,,,23.31,CTR,2
3708,35216,Parthenay-de-Bretagne,1793,374.00,f,2022,post_2020,PRESIDENTIELLE,2,1230,18.13,81.87,0.00,0.00,74.56,0.00,25.44,24750.00,,,,,23.31,CTR,2
3709,35217,Pertre,,,f,2002,avant_2010,PRESIDENTIELLE,2,1085,14.56,85.44,91.44,0.00,0.00,0.00,8.56,,,,,,,DRT,0
3710,35217,Pertre,,,f,2007,avant_2010,PRESIDENTIELLE,1,1062,10.26,89.74,44.04,13.62,24.57,6.06,9.36,,,,,,,DRT,0
3711,35217,Pertre,,,f,2012,2010_2020,PRESIDENTIELLE,1,1080,16.20,83.80,43.93,17.53,14.38,7.19,14.49,,,,,,,DRT,0
3712,35217,Pertre,,,f,2017,2010_2020,PRESIDENTIELLE,1,1014,17.16,82.84,33.33,2.83,26.20,13.16,24.48,,,,,,,DRT,0
3713,35217,Pertre,,,f,2017,2010_2020,PRESIDENTIELLE,2,1015,20.39,79.61,0.00,0.00,75.76,0.00,24.24,,,,,,,CTR,2
3714,35217,Pertre,,,f,2022,post_2020,PRESIDENTIELLE,1,1050,22.19,77.81,6.99,4.00,48.94,13.73,26.34,22530.00,,,,,28.43,CTR,2
3715,35217,Pertre,,,f,2022,post_2020,PRESIDENTIELLE,2,1050,20.67,79.33,0.00,0.00,67.55,0.00,32.45,22530.00,,,,,28.43,CTR,2
3716,35218,Petit-Fougeray,,,t,2002,avant_2010,PRESIDENTIELLE,2,340,8.53,91.47,81.57,0.00,0.00,0.00,18.43,,,,,,,DRT,0
